tint,yy
6.07566039119804,-1.80747289788338
6.09236136919315,-1.73773527747873
6.10906234718826,-1.65507387596727
6.12576332518337,-1.56516949575415
6.14246430317848,-1.4737029392445
6.15916528117359,-1.38635500884348
6.1758662591687,-1.30880650695622
6.19256723716381,-1.24673823598786
6.20926821515892,-1.20583099834356
6.22596919315403,-1.19176559642844
6.24267017114914,-1.21021046861232
6.25937114914425,-1.26314102765038
6.27607212713936,-1.34369153589947
6.29277310513447,-1.44370084365104
6.30947408312958,-1.55500780119652
6.32617506112469,-1.66945125882736
6.3428760391198,-1.77887006683502
6.35957701711491,-1.87510307551092
6.37627799511002,-1.94998913514652
6.39297897310513,-1.99536709603326
6.40967995110024,-2.00307580846259
6.42638092909535,-1.9673904088821
6.44308190709046,-1.89391073289618
6.45978288508558,-1.79152466115184
6.47648386308068,-1.66912042949165
6.4931848410758,-1.53558627375815
6.50988581907091,-1.39981042979391
6.52658679706601,-1.27068113344148
6.54328777506112,-1.15708662054341
6.55998875305623,-1.06791512694227
6.57668973105134,-1.01205488848061
6.59339070904645,-0.997386835252189
6.61009168704156,-1.02225315920654
6.62679266503667,-1.07973723811156
6.64349364303179,-1.16286747724952
6.66019462102689,-1.26467228190268
6.67689559902201,-1.37818005735335
6.69359657701712,-1.49641920888379
6.71029755501223,-1.61241814177627
6.72699853300734,-1.71920526131307
6.74369951100245,-1.80980897277648
6.76040048899756,-1.87745839577716
6.77710146699267,-1.91999907947896
6.79380244498777,-1.9398930025989
6.81050342298288,-1.93980285818239
6.827204400978,-1.92239133927486
6.8439053789731,-1.89032113892171
6.86060635696822,-1.84625495016835
6.87730733496333,-1.79285546606022
6.89400831295844,-1.73278537964272
6.91070929095355,-1.66870738396126
6.92741026894866,-1.6032819867101
6.94411124694377,-1.53896063907762
6.96081222493888,-1.47781559359684
6.97751320293399,-1.42187905882645
6.9942141809291,-1.37318324332513
7.01091515892421,-1.33376035565154
7.02761613691932,-1.30564260436438
7.04431711491443,-1.29086219802231
7.06101809290953,-1.29145134518403
7.07771907090465,-1.3094422544082
7.09442004889976,-1.34686697813843
7.11112102689487,-1.40431241150515
7.12782200488998,-1.47738803248251
7.14452298288509,-1.56063252569792
7.1612239608802,-1.64858457577876
7.17792493887531,-1.73578286735245
7.19462591687042,-1.81676608504637
7.21132689486553,-1.8860729134879
7.22802787286064,-1.93824203730448
7.24472885085575,-1.96781214112346
7.26142982885086,-1.96932190957227
7.27813080684597,-1.93843261433497
7.29483178484108,-1.87846715173888
7.31153276283619,-1.79594874553278
7.3282337408313,-1.6974113339758
7.3449347188264,-1.58938885532712
7.36163569682152,-1.47841524784589
7.37833667481663,-1.37102444979126
7.39503765281174,-1.27375039942242
7.41173863080685,-1.19312703499849
7.42843960880196,-1.13568829477866
7.44514058679707,-1.10756793354949
7.46184156479218,-1.10891177561907
7.47854254278729,-1.13525612455581
7.4952435207824,-1.18201871104736
7.51194449877751,-1.24461726578138
7.52864547677262,-1.31846951944552
7.54534645476773,-1.39899320272744
7.56204743276284,-1.48160604631479
7.57874841075795,-1.56172578089522
7.59544938875306,-1.63477013715639
7.61215036674817,-1.69620168610094
7.62885134474328,-1.74351409892492
7.64555232273839,-1.77701934365855
7.6622533007335,-1.79723698238293
7.67895427872861,-1.80468657717913
7.69565525672372,-1.79988769012822
7.71235623471883,-1.78335988331129
7.72905721271394,-1.75562271880942
7.74575819070905,-1.71719575870367
7.76245916870416,-1.66859856507514
7.77916014669927,-1.61035235251702
7.79586112469438,-1.54371639650024
7.81256210268949,-1.4718473624343
7.8292630806846,-1.3982026117311
7.84596405867971,-1.3262395058025
7.86266503667482,-1.25941540606037
7.87936601466993,-1.20118767391659
7.89606699266504,-1.15501367078303
7.91276797066015,-1.12435075807156
7.92946894865526,-1.11265629719405
7.94616992665037,-1.12338764956237
7.96287090464548,-1.15891203086563
7.97957188264059,-1.21613180985254
7.9962728606357,-1.2902405427584
8.01297383863081,-1.37643120472883
8.02967481662592,-1.46989677090949
8.04637579462103,-1.56583021644599
8.06307677261614,-1.659424516484
8.07977775061125,-1.74587264616913
8.09647872860636,-1.82036758064703
8.11317970660147,-1.87810229506333
8.12988068459658,-1.91468830355562
8.14658166259169,-1.93005795574416
8.1632826405868,-1.92669266234016
8.17998361858191,-1.90710678027288
8.19668459657702,-1.87381466647159
8.21338557457213,-1.82933067786554
8.23008655256724,-1.77616917138399
8.24678753056235,-1.7168445039562
8.26348850855746,-1.65387103251141
8.28018948655257,-1.58976311397891
8.29689046454768,-1.52701124466204
8.31359144254279,-1.46748690477542
8.3302924205379,-1.41240083452782
8.34699339853301,-1.36293155758682
8.36369437652812,-1.32025759761996
8.38039535452323,-1.28555747829481
8.39709633251834,-1.26000972327891
8.41379731051345,-1.24479285623982
8.43049828850856,-1.2410854008451
8.44719926650367,-1.2500658807623
8.46390024449878,-1.27290261349124
8.48060122249389,-1.30952897023435
8.497302200489,-1.35747987277362
8.51400317848411,-1.41401467636184
8.53070415647922,-1.47639273625182
8.54740513447433,-1.54187340769636
8.56410611246944,-1.60771604594827
8.58080709046455,-1.67118000626035
8.59750806845966,-1.72952464388542
8.61420904645477,-1.78000931407626
8.63091002444988,-1.81989338065379
8.64761100244499,-1.84702669494525
8.6643119804401,-1.86145051034244
8.68101295843521,-1.86371433115332
8.69771393643032,-1.85436766168585
8.71441491442543,-1.83396000624799
8.73111589242054,-1.80304086914771
8.74781687041565,-1.76215975469297
8.76451784841076,-1.71186616719172
8.78121882640587,-1.65270961095193
8.79791980440098,-1.58523959028155
8.81462078239609,-1.51025734282632
8.8313217603912,-1.43042457293139
8.84802273838631,-1.34923685162332
8.86472371638142,-1.270193683262
8.88142469437653,-1.1967945722074
8.89812567237164,-1.13253902281943
8.91482665036675,-1.08092653945802
8.93152762836186,-1.0454566264831
8.94822860635697,-1.0296287882546
8.96492958435208,-1.03694252913245
8.98163056234719,-1.07062077531877
8.9983315403423,-1.1293087401169
9.01503251833741,-1.20788858720239
9.03173349633252,-1.30113079877727
9.04843447432763,-1.40380585704349
9.06513545232274,-1.51068424420307
9.08183643031785,-1.61653644245797
9.09853740831296,-1.7161329340102
9.11523838630807,-1.80424420106173
9.13193936430318,-1.87564072581457
9.14864034229829,-1.92515017708401
9.1653413202934,-1.95065312186805
9.18204229828851,-1.95455653930826
9.19874327628362,-1.93963370297617
9.21544425427873,-1.90865788644335
9.23214523227384,-1.86440236328132
9.24884621026895,-1.80964040706165
9.26554718826406,-1.74714529135588
9.28224816625917,-1.67969028973556
9.29894914425428,-1.61004867577222
9.31565012224939,-1.5409932889542
9.3323511002445,-1.4749822584298
9.34905207823961,-1.41360424464243
9.36575305623472,-1.35829901748845
9.38245403422983,-1.3105063468642
9.39915501222494,-1.27166600266604
9.41585599022005,-1.24321775479031
9.43255696821516,-1.22660137313336
9.44925794621027,-1.22325662759155
9.46595892420538,-1.23462328806122
9.48265990220049,-1.26214112443873
9.4993608801956,-1.30663086083992
9.51606185819071,-1.36556493947052
9.53276283618582,-1.43528895239809
9.54946381418093,-1.51214764251903
9.56616479217604,-1.59248575272975
9.58286577017115,-1.67264802592662
9.59956674816626,-1.74897920500605
9.61626772616137,-1.81782403286445
9.63296870415648,-1.87552725239821
9.64966968215159,-1.91843360650371
9.6663706601467,-1.94318497670738
9.68307163814181,-1.94977507033249
9.69977261613692,-1.9403124071567
9.71647359413203,-1.91693867332309
9.73317457212714,-1.8817955549747
9.74987555012225,-1.83702473825459
9.76657652811736,-1.78476790930583
9.78327750611247,-1.72716675427148
9.79997848410758,-1.66636295929458
9.81667946210269,-1.60449821051822
9.8333804400978,-1.54369320787642
9.85008141809291,-1.48545049373639
9.86678239608802,-1.43056826262444
9.88348337408313,-1.37980639268249
9.90018435207824,-1.33392476205248
9.91688533007335,-1.29368324887635
9.93358630806846,-1.25984173129602
9.95028728606357,-1.23316008745343
9.96698826405868,-1.21439819549052
9.98368924205379,-1.20431593354922
10.0003902200489,-1.20367317977147
10.017091198044,-1.21322981229919
10.0337921760391,-1.23374570927432
10.0504931540342,-1.2659807488388
10.0671941320293,-1.31069480913456
10.0838951100245,-1.36864776830353
10.1005960880196,-1.44059950448766
10.1172970660147,-1.52730989582885
10.1339980440098,-1.62953882046908
10.1506990220049,-1.74804615655024
10.1674,-1.8835917822143
