tint,yy
11.0015,-108.597285067873
11.018251396648,-117.122271843718
11.0350027932961,-124.22271732957
11.0517541899441,-129.791949836327
11.0685055865922,-133.723297674884
11.0852569832402,-135.910089156137
11.1020083798883,-136.245652590982
11.1187597765363,-134.623316290313
11.1355111731844,-130.936408565029
11.1522625698324,-125.078257726023
11.1690139664804,-116.942192084191
11.1857653631285,-106.42153995043
11.2025167597765,-93.4096296356373
11.2192681564246,-77.8349840280191
11.2360195530726,-60.0528121611668
11.2527709497207,-40.7021733125053
11.2695223463687,-20.4272579122916
11.2862737430168,0.127743609211819
11.3030251396648,20.3186408217418
11.3197765363128,39.5111479176542
11.3365279329609,57.3183455952171
11.3532793296089,73.6120619897755
11.370030726257,88.2763074893461
11.386782122905,101.19509248194
11.4035335195531,112.252427355569
11.4202849162011,121.333451615935
11.4370363128492,128.403777249529
11.4537877094972,133.561674405662
11.4705391061453,136.917804099887
11.4872905027933,138.582827347754
11.5040418994413,138.667405164816
11.5207932960894,137.281829569928
11.5375446927374,134.330671159439
11.5542960893855,129.170978622595
11.5710474860335,121.06971356513
11.5877988826816,109.29383759278
11.6045502793296,93.1103123112815
11.6213016759777,71.7860993263724
11.6380530726257,45.0105444608104
11.6548044692737,14.3468039862998
11.6715558659218,-18.1225286751782
11.6883072625698,-50.3148408603892
11.7050586592179,-80.1475199060887
11.7218100558659,-105.537953149033
11.738561452514,-124.664682479841
11.755312849162,-137.679665559776
11.7720642458101,-145.636591287221
11.7888156424581,-149.593784821237
11.8055670391061,-150.609571320883
11.8223184357542,-149.742275945217
11.8390698324022,-147.990060629559
11.8558212290503,-145.520696586498
11.8725726256983,-141.896650276194
11.8893240223464,-136.666657491658
11.9060754189944,-129.379454025903
11.9228268156425,-119.583775671943
11.9395782122905,-106.844680465527
11.9563296089385,-91.2123618319333
11.9730810055866,-73.29228891082
11.9898324022346,-53.7203613863399
12.0065837988827,-33.13247894264
12.0233351955307,-12.1645412638734
12.0400865921788,8.54947121710237
12.0568379888268,28.5577757417122
12.0735893854749,47.7382959321711
12.0903407821229,66.0036706182134
12.1070921787709,83.2665386295794
12.123843575419,99.4395387960033
12.140594972067,114.4352829265
12.1573463687151,128.133697766816
12.1740977653631,140.318565337835
12.1908491620112,150.756078172625
12.2076005586592,159.212428804259
12.2243519553073,165.453809765805
12.2411033519553,169.246413590331
12.2578547486034,170.336596566433
12.2746061452514,168.37307668012
12.2913575418994,162.974581224962
12.3081089385475,153.759829432242
12.3248603351955,140.347540533242
12.3416117318436,122.356433759249
12.3583631284916,99.5448315239016
12.3751145251397,72.8517965676725
12.3918659217877,43.8100984783268
12.4086173184358,13.9570038281758
12.4253687150838,-15.1702208104601
12.4421201117318,-42.0343088652632
12.4588715083799,-65.1708436019425
12.4756229050279,-84.2673046463621
12.492374301676,-99.9306394864405
12.509125698324,-112.793418349791
12.5258770949721,-123.488211464032
12.5426284916201,-132.647589056775
12.5593798882682,-140.887543015738
12.5761312849162,-148.229154187773
12.5928826815642,-153.948207264351
12.6096340782123,-157.273351876809
12.6263854748603,-157.433237656486
12.6431368715084,-153.656514234722
12.6598882681564,-145.176704128145
12.6766396648045,-131.870664365188
12.6933910614525,-114.894689806589
12.7101424581006,-95.5563478570703
12.7268938547486,-75.1632059213556
12.7436452513966,-55.0228314041619
12.7603966480447,-36.4426743909213
12.7771480446927,-20.2937718669552
12.7938994413408,-6.02636553578083
12.8106508379888,7.19795235132792
12.8274022346369,20.2175895430975
12.8441536312849,33.8709537882586
12.860905027933,48.9964528355377
12.877656424581,66.2280376204403
12.8944078212291,85.0820913439028
12.9111592178771,104.695072336591
12.9279106145251,124.203124845536
12.9446620111732,142.742393117776
12.9614134078212,159.449021400341
12.9781648044693,173.44330235727
12.9949162011173,183.694978837915
13.0116675977654,189.090598983553
13.0284189944134,188.515834571088
13.0451703910615,180.856357377422
13.0619217877095,164.997839179458
13.0786731843575,139.947143047941
13.0954245810056,106.922547701292
13.1121759776536,69.074409857879
13.1289273743017,29.6180904530038
13.1456787709497,-8.23104957802767
13.1624301675978,-41.2576492999217
13.1791815642458,-66.2967535584346
13.1959329608939,-82.4055030743144
13.2126843575419,-91.6894332689955
13.2294357541899,-96.4749409577127
13.246187150838,-99.0884229557024
13.262938547486,-101.856276078202
13.2796899441341,-107.099181021558
13.2964413407821,-116.026059821623
13.3131927374302,-127.412779094342
13.3299441340782,-139.713223888397
13.3466955307263,-151.381279252468
13.3634469273743,-160.870830235241
13.3801983240223,-166.635776851503
13.3969497206704,-167.534044155774
13.4137011173184,-163.881031587449
13.4304525139665,-156.320674579111
13.4472039106145,-145.496908563345
13.4639553072626,-132.053668972736
13.4807067039106,-116.634891239866
13.4974581005587,-99.8438800325069
13.5142094972067,-82.0369985816527
13.5309608938547,-63.477826353856
13.5477122905028,-44.4297763920629
13.5644636871508,-25.1562617392196
13.5812150837989,-5.92069543826602
13.5979664804469,13.0197309011011
13.614717877095,31.4744331112348
13.631469273743,49.2932321227332
13.6482206703911,66.3265157942937
13.6649720670391,82.4246719846137
13.6817234636872,97.4380885523959
13.6984748603352,111.216623857965
13.7152262569832,123.598889873091
13.7319776536313,134.412746850144
13.7487290502793,143.485624539697
13.7654804469274,150.644952692328
13.7822318435754,155.718161058615
13.7989832402235,158.534801435173
13.8157346368715,159.041815083447
13.8324860335196,157.362604125298
13.8492374301676,153.635125796366
13.8659888268156,147.997337332294
13.8827402234637,140.587195968725
13.8994916201117,131.542658941298
13.9162430167598,121.001683485655
13.9329944134078,109.10222683744
13.9497458100559,95.9822462322921
13.9664972067039,81.7796989058537
13.983248603352,66.6325420937682
14,50.6787330316742
